STATEFIPS,STATE,zipcode,agi_stub
42,PA,18451,5
42,PA,18451,6
42,PA,18452,1
42,PA,18452,2
42,PA,18452,3
42,PA,18452,4
42,PA,18452,5
42,PA,18452,6
42,PA,18453,1
42,PA,18453,2
42,PA,18453,3
42,PA,18453,4
42,PA,18453,5
42,PA,18453,6
42,PA,18456,1
42,PA,18456,2
42,PA,18456,3
42,PA,18456,4
42,PA,18456,5
42,PA,18456,6
42,PA,18457,1
42,PA,18457,2
42,PA,18457,3
42,PA,18457,4
42,PA,18457,5
42,PA,18457,6
42,PA,18458,1
42,PA,18458,2
42,PA,18458,3
42,PA,18458,4
42,PA,18458,5
42,PA,18458,6
42,PA,18461,1
42,PA,18461,2
42,PA,18461,3
42,PA,18461,4
42,PA,18461,5
42,PA,18461,6
42,PA,18462,1
42,PA,18462,2
42,PA,18462,3
42,PA,18462,4
42,PA,18462,5
42,PA,18462,6
42,PA,18464,1
42,PA,18464,2
42,PA,18464,3
42,PA,18464,4
42,PA,18464,5
42,PA,18464,6
42,PA,18465,1
42,PA,18465,2
42,PA,18465,3
42,PA,18465,4
42,PA,18465,5
42,PA,18465,6
42,PA,18466,1
42,PA,18466,2
42,PA,18466,3
42,PA,18466,4
42,PA,18466,5
42,PA,18466,6
42,PA,18469,1
42,PA,18469,2
42,PA,18469,3
42,PA,18469,4
42,PA,18469,5
42,PA,18469,6
42,PA,18470,1
42,PA,18470,2
42,PA,18470,3
42,PA,18470,4
42,PA,18470,5
42,PA,18470,6
42,PA,18471,1
42,PA,18471,2
42,PA,18471,3
42,PA,18471,4
42,PA,18471,5
42,PA,18471,6
42,PA,18472,1
42,PA,18472,2
42,PA,18472,3
42,PA,18472,4
42,PA,18472,5
42,PA,18472,6
42,PA,18473,1
42,PA,18473,2
42,PA,18473,3
42,PA,18473,4
42,PA,18473,5
42,PA,18473,6
42,PA,18503,1
42,PA,18503,2
42,PA,18503,3
42,PA,18503,4
42,PA,18503,5
42,PA,18503,6
42,PA,18504,1
42,PA,18504,2
42,PA,18504,3
42,PA,18504,4
42,PA,18504,5
42,PA,18504,6
42,PA,18505,1
42,PA,18505,2
42,PA,18505,3
42,PA,18505,4
42,PA,18505,5
42,PA,18505,6
42,PA,18507,1
42,PA,18507,2
42,PA,18507,3
42,PA,18507,4
42,PA,18507,5
42,PA,18507,6
42,PA,18508,1
42,PA,18508,2
42,PA,18508,3
42,PA,18508,4
42,PA,18508,5
42,PA,18508,6
42,PA,18509,1
42,PA,18509,2
42,PA,18509,3
42,PA,18509,4
42,PA,18509,5
42,PA,18509,6
42,PA,18510,1
42,PA,18510,2
42,PA,18510,3
42,PA,18510,4
42,PA,18510,5
42,PA,18510,6
42,PA,18512,1
42,PA,18512,2
42,PA,18512,3
42,PA,18512,4
42,PA,18512,5
42,PA,18512,6
42,PA,18517,1
42,PA,18517,2
42,PA,18517,3
42,PA,18517,4
42,PA,18517,5
42,PA,18517,6
42,PA,18518,1
42,PA,18518,2
42,PA,18518,3
42,PA,18518,4
42,PA,18518,5
42,PA,18518,6
42,PA,18519,1
42,PA,18519,2
42,PA,18519,3
42,PA,18519,4
42,PA,18519,5
42,PA,18519,6
42,PA,18602,1
42,PA,18602,2
42,PA,18602,3
42,PA,18602,4
42,PA,18602,5
42,PA,18602,6
42,PA,18603,1
42,PA,18603,2
42,PA,18603,3
42,PA,18603,4
42,PA,18603,5
42,PA,18603,6
42,PA,18610,1
42,PA,18610,2
42,PA,18610,3
42,PA,18610,4
42,PA,18610,5
42,PA,18610,6
42,PA,18612,1
42,PA,18612,2
42,PA,18612,3
42,PA,18612,4
42,PA,18612,5
42,PA,18612,6
42,PA,18614,1
42,PA,18614,2
42,PA,18614,3
42,PA,18614,4
42,PA,18614,5
42,PA,18614,6
42,PA,18615,1
42,PA,18615,2
42,PA,18615,3
42,PA,18615,4
42,PA,18615,5
42,PA,18615,6
42,PA,18616,1
42,PA,18616,2
42,PA,18616,3
42,PA,18616,4
42,PA,18616,5
42,PA,18616,6
42,PA,18617,1
42,PA,18617,2
42,PA,18617,3
42,PA,18617,4
42,PA,18617,5
42,PA,18617,6
42,PA,18618,1
42,PA,18618,2
42,PA,18618,3
42,PA,18618,4
42,PA,18618,5
42,PA,18618,6
42,PA,18621,1
42,PA,18621,2
42,PA,18621,3
42,PA,18621,4
42,PA,18621,5
42,PA,18621,6
42,PA,18622,1
42,PA,18622,2
42,PA,18622,3
42,PA,18622,4
42,PA,18622,5
42,PA,18622,6
42,PA,18623,1
42,PA,18623,2
42,PA,18623,3
42,PA,18623,4
42,PA,18623,5
42,PA,18623,6
42,PA,18624,1
42,PA,18624,2
42,PA,18624,3
42,PA,18624,4
42,PA,18624,5
42,PA,18624,6
42,PA,18625,1
42,PA,18625,2
42,PA,18625,3
42,PA,18625,4
42,PA,18625,5
42,PA,18625,6
42,PA,18626,1
42,PA,18626,2
42,PA,18626,3
42,PA,18626,4
42,PA,18626,5
42,PA,18626,6
42,PA,18628,1
42,PA,18628,2
42,PA,18628,3
42,PA,18628,4
42,PA,18628,5
42,PA,18628,6
42,PA,18629,1
42,PA,18629,2
42,PA,18629,3
42,PA,18629,4
42,PA,18629,5
42,PA,18629,6
42,PA,18630,1
42,PA,18630,2
42,PA,18630,3
42,PA,18630,4
42,PA,18630,5
42,PA,18630,6
42,PA,18631,1
42,PA,18631,2
42,PA,18631,3
42,PA,18631,4
42,PA,18631,5
42,PA,18631,6
42,PA,18632,1
42,PA,18632,2
42,PA,18632,3
42,PA,18632,4
42,PA,18632,5
42,PA,18632,6
42,PA,18634,1
42,PA,18634,2
42,PA,18634,3
42,PA,18634,4
42,PA,18634,5
42,PA,18634,6
42,PA,18635,1
42,PA,18635,2
42,PA,18635,3
42,PA,18635,4
42,PA,18635,5
42,PA,18635,6
42,PA,18636,1
42,PA,18636,2
42,PA,18636,3
42,PA,18636,4
42,PA,18636,5
42,PA,18636,6
42,PA,18640,1
42,PA,18640,2
42,PA,18640,3
42,PA,18640,4
42,PA,18640,5
42,PA,18640,6
42,PA,18641,1
42,PA,18641,2
42,PA,18641,3
42,PA,18641,4
42,PA,18641,5
42,PA,18641,6
42,PA,18642,1
42,PA,18642,2
42,PA,18642,3
42,PA,18642,4
42,PA,18642,5
42,PA,18642,6
42,PA,18643,1
42,PA,18643,2
42,PA,18643,3
42,PA,18643,4
42,PA,18643,5
42,PA,18643,6
42,PA,18644,1
42,PA,18644,2
42,PA,18644,3
42,PA,18644,4
42,PA,18644,5
42,PA,18644,6
42,PA,18651,1
42,PA,18651,2
42,PA,18651,3
42,PA,18651,4
42,PA,18651,5
42,PA,18651,6
42,PA,18655,1
42,PA,18655,2
42,PA,18655,3
42,PA,18655,4
42,PA,18655,5
42,PA,18655,6
42,PA,18656,1
42,PA,18656,2
42,PA,18656,3
42,PA,18656,4
42,PA,18656,5
42,PA,18656,6
42,PA,18657,1
42,PA,18657,2
42,PA,18657,3
42,PA,18657,4
42,PA,18657,5
42,PA,18657,6
42,PA,18660,1
42,PA,18660,2
42,PA,18660,3
42,PA,18660,4
42,PA,18660,5
42,PA,18660,6
42,PA,18661,1
42,PA,18661,2
42,PA,18661,3
42,PA,18661,4
42,PA,18661,5
42,PA,18661,6
42,PA,18701,1
42,PA,18701,2
42,PA,18701,3
42,PA,18701,4
42,PA,18701,5
42,PA,18701,6
42,PA,18702,1
42,PA,18702,2
42,PA,18702,3
42,PA,18702,4
42,PA,18702,5
42,PA,18702,6
42,PA,18704,1
42,PA,18704,2
42,PA,18704,3
42,PA,18704,4
42,PA,18704,5
42,PA,18704,6
42,PA,18705,1
42,PA,18705,2
42,PA,18705,3
42,PA,18705,4
42,PA,18705,5
42,PA,18705,6
42,PA,18706,1
42,PA,18706,2
42,PA,18706,3
42,PA,18706,4
42,PA,18706,5
42,PA,18706,6
42,PA,18707,1
42,PA,18707,2
42,PA,18707,3
42,PA,18707,4
42,PA,18707,5
42,PA,18707,6
42,PA,18708,1
42,PA,18708,2
42,PA,18708,3
42,PA,18708,4
42,PA,18708,5
42,PA,18708,6
42,PA,18709,1
42,PA,18709,2
42,PA,18709,3
42,PA,18709,4
42,PA,18709,5
42,PA,18709,6
42,PA,18801,1
42,PA,18801,2
42,PA,18801,3
42,PA,18801,4
42,PA,18801,5
42,PA,18801,6
42,PA,18810,1
42,PA,18810,2
42,PA,18810,3
42,PA,18810,4
42,PA,18810,5
42,PA,18810,6
42,PA,18812,1
42,PA,18812,2
42,PA,18812,3
42,PA,18812,4
42,PA,18812,5
42,PA,18812,6
42,PA,18818,1
42,PA,18818,2
42,PA,18818,3
42,PA,18818,4
42,PA,18818,5
42,PA,18818,6
42,PA,18821,1
42,PA,18821,2
42,PA,18821,3
42,PA,18821,4
42,PA,18821,5
42,PA,18821,6
42,PA,18822,1
42,PA,18822,2
42,PA,18822,3
42,PA,18822,4
42,PA,18822,5
42,PA,18822,6
42,PA,18823,1
42,PA,18823,2
42,PA,18823,3
42,PA,18823,4
42,PA,18823,5
42,PA,18823,6
42,PA,18824,1
42,PA,18824,2
42,PA,18824,3
42,PA,18824,4
42,PA,18824,5
42,PA,18824,6
42,PA,18826,1
42,PA,18826,2
42,PA,18826,3
42,PA,18826,4
42,PA,18826,5
42,PA,18826,6
42,PA,18828,1
42,PA,18828,2
42,PA,18828,3
42,PA,18828,4
42,PA,18828,5
42,PA,18828,6
42,PA,18829,1
42,PA,18829,2
42,PA,18829,3
42,PA,18829,4
42,PA,18829,5
42,PA,18829,6
42,PA,18830,1
42,PA,18830,2
42,PA,18830,3
42,PA,18830,4
42,PA,18830,5
42,PA,18830,6
42,PA,18831,1
42,PA,18831,2
42,PA,18831,3
42,PA,18831,4
42,PA,18831,5
42,PA,18831,6
42,PA,18832,1
42,PA,18832,2
42,PA,18832,3
42,PA,18832,4
42,PA,18832,5
42,PA,18832,6
42,PA,18833,1
42,PA,18833,2
42,PA,18833,3
42,PA,18833,4
42,PA,18833,5
42,PA,18833,6
42,PA,18834,1
42,PA,18834,2
42,PA,18834,3
42,PA,18834,4
42,PA,18834,5
42,PA,18834,6
42,PA,18837,1
42,PA,18837,2
42,PA,18837,3
42,PA,18837,4
42,PA,18837,5
42,PA,18837,6
42,PA,18840,1
42,PA,18840,2
42,PA,18840,3
42,PA,18840,4
42,PA,18840,5
42,PA,18840,6
42,PA,18842,1
42,PA,18842,2
42,PA,18842,3
42,PA,18842,4
42,PA,18842,5
42,PA,18842,6
42,PA,18844,1
42,PA,18844,2
42,PA,18844,3
42,PA,18844,4
42,PA,18844,5
42,PA,18844,6
42,PA,18845,1
42,PA,18845,2
42,PA,18845,3
42,PA,18845,4
42,PA,18845,5
42,PA,18845,6
42,PA,18846,1
42,PA,18846,2
42,PA,18846,3
42,PA,18846,4
42,PA,18846,5
42,PA,18846,6
42,PA,18847,1
42,PA,18847,2
42,PA,18847,3
42,PA,18847,4
42,PA,18847,5
42,PA,18847,6
42,PA,18848,1
42,PA,18848,2
42,PA,18848,3
42,PA,18848,4
42,PA,18848,5
42,PA,18848,6
42,PA,18850,1
42,PA,18850,2
42,PA,18850,3
42,PA,18850,4
42,PA,18850,5
42,PA,18850,6
42,PA,18851,1
42,PA,18851,2
42,PA,18851,3
42,PA,18851,4
42,PA,18851,5
42,PA,18851,6
42,PA,18853,1
42,PA,18853,2
42,PA,18853,3
42,PA,18853,4
42,PA,18853,5
42,PA,18853,6
42,PA,18854,1
42,PA,18854,2
42,PA,18854,3
42,PA,18854,4
42,PA,18854,5
42,PA,18854,6
42,PA,18901,1
42,PA,18901,2
42,PA,18901,3
42,PA,18901,4
42,PA,18901,5
42,PA,18901,6
42,PA,18902,1
42,PA,18902,2
42,PA,18902,3
42,PA,18902,4
42,PA,18902,5
42,PA,18902,6
42,PA,18912,1
42,PA,18912,2
42,PA,18912,3
42,PA,18912,4
42,PA,18912,5
42,PA,18912,6
42,PA,18913,1
42,PA,18913,2
42,PA,18913,3
42,PA,18913,4
42,PA,18913,5
42,PA,18913,6
42,PA,18914,1
42,PA,18914,2
42,PA,18914,3
42,PA,18914,4
42,PA,18914,5
42,PA,18914,6
42,PA,18915,1
42,PA,18915,2
42,PA,18915,3
42,PA,18915,4
42,PA,18915,5
42,PA,18915,6
42,PA,18917,1
42,PA,18917,2
42,PA,18917,3
42,PA,18917,4
42,PA,18917,5
42,PA,18917,6
42,PA,18920,1
42,PA,18920,2
42,PA,18920,3
42,PA,18920,4
42,PA,18920,5
42,PA,18920,6
42,PA,18923,1
42,PA,18923,2
42,PA,18923,3
42,PA,18923,4
42,PA,18923,5
42,PA,18923,6
42,PA,18925,1
42,PA,18925,2
42,PA,18925,3
42,PA,18925,4
42,PA,18925,5
42,PA,18925,6
42,PA,18929,1
42,PA,18929,2
42,PA,18929,3
42,PA,18929,4
42,PA,18929,5
42,PA,18929,6
42,PA,18930,1
42,PA,18930,2
42,PA,18930,3
42,PA,18930,4
42,PA,18930,5
42,PA,18930,6
42,PA,18932,1
42,PA,18932,2
42,PA,18932,3
42,PA,18932,4
42,PA,18932,5
42,PA,18932,6
42,PA,18935,1
42,PA,18935,2
42,PA,18935,3
42,PA,18935,4
42,PA,18935,5
42,PA,18935,6
42,PA,18936,1
42,PA,18936,2
42,PA,18936,3
42,PA,18936,4
42,PA,18936,5
42,PA,18936,6
42,PA,18938,1
42,PA,18938,2
42,PA,18938,3
42,PA,18938,4
42,PA,18938,5
42,PA,18938,6
42,PA,18940,1
42,PA,18940,2
42,PA,18940,3
42,PA,18940,4
42,PA,18940,5
42,PA,18940,6
42,PA,18942,1
42,PA,18942,2
42,PA,18942,3
42,PA,18942,4
42,PA,18942,5
42,PA,18942,6
42,PA,18944,1
42,PA,18944,2
42,PA,18944,3
42,PA,18944,4
42,PA,18944,5
42,PA,18944,6
42,PA,18947,1
42,PA,18947,2
42,PA,18947,3
42,PA,18947,4
42,PA,18947,5
42,PA,18947,6
42,PA,18950,1
42,PA,18950,2
42,PA,18950,3
42,PA,18950,4
42,PA,18950,5
42,PA,18950,6
42,PA,18951,1
42,PA,18951,2
42,PA,18951,3
42,PA,18951,4
42,PA,18951,5
42,PA,18951,6
42,PA,18954,1
42,PA,18954,2
42,PA,18954,3
42,PA,18954,4
42,PA,18954,5
42,PA,18954,6
42,PA,18955,1
42,PA,18955,2
42,PA,18955,3
42,PA,18955,4
42,PA,18955,5
42,PA,18955,6
42,PA,18960,1
42,PA,18960,2
42,PA,18960,3
42,PA,18960,4
42,PA,18960,5
42,PA,18960,6
42,PA,18962,1
42,PA,18962,2
42,PA,18962,3
42,PA,18962,4
42,PA,18962,5
42,PA,18962,6
42,PA,18964,1
42,PA,18964,2
42,PA,18964,3
42,PA,18964,4
42,PA,18964,5
42,PA,18964,6
42,PA,18966,1
42,PA,18966,2
42,PA,18966,3
42,PA,18966,4
42,PA,18966,5
42,PA,18966,6
42,PA,18969,1
42,PA,18969,2
42,PA,18969,3
42,PA,18969,4
42,PA,18969,5
42,PA,18969,6
42,PA,18970,1
42,PA,18970,2
42,PA,18970,3
42,PA,18970,4
42,PA,18970,5
42,PA,18970,6
42,PA,18972,1
42,PA,18972,2
42,PA,18972,3
42,PA,18972,4
42,PA,18972,5
42,PA,18972,6
42,PA,18974,1
42,PA,18974,2
42,PA,18974,3
42,PA,18974,4
42,PA,18974,5
42,PA,18974,6
42,PA,18976,1
42,PA,18976,2
42,PA,18976,3
42,PA,18976,4
42,PA,18976,5
42,PA,18976,6
42,PA,18977,1
42,PA,18977,2
42,PA,18977,3
42,PA,18977,4
42,PA,18977,5
42,PA,18977,6
42,PA,18980,1
42,PA,18980,2
42,PA,18980,3
42,PA,18980,4
42,PA,18980,5
42,PA,18980,6
42,PA,19001,1
42,PA,19001,2
42,PA,19001,3
42,PA,19001,4
42,PA,19001,5
42,PA,19001,6
42,PA,19002,1
42,PA,19002,2
42,PA,19002,3
42,PA,19002,4
42,PA,19002,5
42,PA,19002,6
42,PA,19003,1
42,PA,19003,2
42,PA,19003,3
42,PA,19003,4
42,PA,19003,5
42,PA,19003,6
42,PA,19004,1
42,PA,19004,2
42,PA,19004,3
42,PA,19004,4
42,PA,19004,5
42,PA,19004,6
42,PA,19006,1
42,PA,19006,2
42,PA,19006,3
42,PA,19006,4
42,PA,19006,5
42,PA,19006,6
42,PA,19007,1
42,PA,19007,2
42,PA,19007,3
42,PA,19007,4
42,PA,19007,5
42,PA,19007,6
42,PA,19008,1
42,PA,19008,2
42,PA,19008,3
42,PA,19008,4
42,PA,19008,5
42,PA,19008,6
42,PA,19009,1
42,PA,19009,2
42,PA,19009,3
42,PA,19009,4
42,PA,19009,5
42,PA,19009,6
42,PA,19010,1
42,PA,19010,2
42,PA,19010,3
42,PA,19010,4
42,PA,19010,5
42,PA,19010,6
42,PA,19012,1
42,PA,19012,2
42,PA,19012,3
42,PA,19012,4
42,PA,19012,5
42,PA,19012,6
42,PA,19013,1
42,PA,19013,2
42,PA,19013,3
42,PA,19013,4
42,PA,19013,5
42,PA,19013,6
42,PA,19014,1
42,PA,19014,2
42,PA,19014,3
42,PA,19014,4
42,PA,19014,5
42,PA,19014,6
42,PA,19015,1
42,PA,19015,2
42,PA,19015,3
42,PA,19015,4
42,PA,19015,5
42,PA,19015,6
42,PA,19017,1
42,PA,19017,2
42,PA,19017,3
42,PA,19017,4
42,PA,19017,5
42,PA,19017,6
42,PA,19018,1
42,PA,19018,2
42,PA,19018,3
42,PA,19018,4
42,PA,19018,5
42,PA,19018,6
42,PA,19020,1
42,PA,19020,2
42,PA,19020,3
42,PA,19020,4
42,PA,19020,5
42,PA,19020,6
42,PA,19021,1
42,PA,19021,2
42,PA,19021,3
42,PA,19021,4
42,PA,19021,5
42,PA,19021,6
42,PA,19022,1
42,PA,19022,2
42,PA,19022,3
42,PA,19022,4
42,PA,19022,5
42,PA,19022,6
42,PA,19023,1
42,PA,19023,2
42,PA,19023,3
42,PA,19023,4
42,PA,19023,5
42,PA,19023,6
42,PA,19025,1
42,PA,19025,2
42,PA,19025,3
42,PA,19025,4
42,PA,19025,5
42,PA,19025,6
42,PA,19026,1
42,PA,19026,2
42,PA,19026,3
42,PA,19026,4
42,PA,19026,5
42,PA,19026,6
42,PA,19027,1
42,PA,19027,2
42,PA,19027,3
42,PA,19027,4
42,PA,19027,5
42,PA,19027,6
42,PA,19029,1
42,PA,19029,2
42,PA,19029,3
42,PA,19029,4
42,PA,19029,5
42,PA,19029,6
42,PA,19030,1
42,PA,19030,2
42,PA,19030,3
42,PA,19030,4
42,PA,19030,5
42,PA,19030,6
42,PA,19031,1
42,PA,19031,2
42,PA,19031,3
42,PA,19031,4
42,PA,19031,5
42,PA,19031,6
42,PA,19032,1
42,PA,19032,2
42,PA,19032,3
42,PA,19032,4
42,PA,19032,5
42,PA,19032,6
42,PA,19033,1
42,PA,19033,2
42,PA,19033,3
42,PA,19033,4
42,PA,19033,5
42,PA,19033,6
42,PA,19034,1
42,PA,19034,2
42,PA,19034,3
42,PA,19034,4
42,PA,19034,5
42,PA,19034,6
42,PA,19035,1
42,PA,19035,2
42,PA,19035,3
42,PA,19035,4
42,PA,19035,5
42,PA,19035,6
42,PA,19036,1
42,PA,19036,2
42,PA,19036,3
42,PA,19036,4
42,PA,19036,5
42,PA,19036,6
42,PA,19038,1
42,PA,19038,2
42,PA,19038,3
42,PA,19038,4
42,PA,19038,5
42,PA,19038,6
42,PA,19040,1
42,PA,19040,2
42,PA,19040,3
42,PA,19040,4
42,PA,19040,5
42,PA,19040,6
42,PA,19041,1
42,PA,19041,2
42,PA,19041,3
42,PA,19041,4
42,PA,19041,5
42,PA,19041,6
42,PA,19043,1
42,PA,19043,2
42,PA,19043,3
42,PA,19043,4
42,PA,19043,5
42,PA,19043,6
42,PA,19044,1
42,PA,19044,2
42,PA,19044,3
42,PA,19044,4
42,PA,19044,5
42,PA,19044,6
42,PA,19046,1
42,PA,19046,2
42,PA,19046,3
42,PA,19046,4
42,PA,19046,5
42,PA,19046,6
42,PA,19047,1
42,PA,19047,2
42,PA,19047,3
42,PA,19047,4
42,PA,19047,5
42,PA,19047,6
42,PA,19050,1
42,PA,19050,2
42,PA,19050,3
42,PA,19050,4
42,PA,19050,5
42,PA,19050,6
42,PA,19053,1
42,PA,19053,2
42,PA,19053,3
42,PA,19053,4
42,PA,19053,5
42,PA,19053,6
42,PA,19054,1
42,PA,19054,2
42,PA,19054,3
42,PA,19054,4
42,PA,19054,5
42,PA,19054,6
42,PA,19055,1
42,PA,19055,2
42,PA,19055,3
42,PA,19055,4
42,PA,19055,5
42,PA,19055,6
42,PA,19056,1
42,PA,19056,2
42,PA,19056,3
42,PA,19056,4
42,PA,19056,5
42,PA,19056,6
42,PA,19057,1
42,PA,19057,2
42,PA,19057,3
42,PA,19057,4
42,PA,19057,5
42,PA,19057,6
42,PA,19060,1
42,PA,19060,2
42,PA,19060,3
42,PA,19060,4
42,PA,19060,5
42,PA,19060,6
42,PA,19061,1
42,PA,19061,2
42,PA,19061,3
42,PA,19061,4
42,PA,19061,5
42,PA,19061,6
42,PA,19063,1
42,PA,19063,2
42,PA,19063,3
42,PA,19063,4
42,PA,19063,5
42,PA,19063,6
42,PA,19064,1
42,PA,19064,2
42,PA,19064,3
42,PA,19064,4
42,PA,19064,5
42,PA,19064,6
42,PA,19066,1
42,PA,19066,2
42,PA,19066,3
42,PA,19066,4
42,PA,19066,5
42,PA,19066,6
42,PA,19067,1
42,PA,19067,2
42,PA,19067,3
42,PA,19067,4
42,PA,19067,5
42,PA,19067,6
42,PA,19070,1
42,PA,19070,2
42,PA,19070,3
42,PA,19070,4
42,PA,19070,5
42,PA,19070,6
42,PA,19072,1
42,PA,19072,2
42,PA,19072,3
42,PA,19072,4
42,PA,19072,5
42,PA,19072,6
42,PA,19073,1
42,PA,19073,2
42,PA,19073,3
42,PA,19073,4
42,PA,19073,5
42,PA,19073,6
42,PA,19074,1
42,PA,19074,2
42,PA,19074,3
42,PA,19074,4
42,PA,19074,5
42,PA,19074,6
42,PA,19075,1
42,PA,19075,2
42,PA,19075,3
42,PA,19075,4
42,PA,19075,5
42,PA,19075,6
42,PA,19076,1
42,PA,19076,2
42,PA,19076,3
42,PA,19076,4
42,PA,19076,5
42,PA,19076,6
42,PA,19078,1
42,PA,19078,2
42,PA,19078,3
42,PA,19078,4
42,PA,19078,5
42,PA,19078,6
42,PA,19079,1
42,PA,19079,2
42,PA,19079,3
42,PA,19079,4
42,PA,19079,5
42,PA,19079,6
42,PA,19081,1
42,PA,19081,2
42,PA,19081,3
42,PA,19081,4
42,PA,19081,5
42,PA,19081,6
42,PA,19082,1
42,PA,19082,2
42,PA,19082,3
42,PA,19082,4
42,PA,19082,5
42,PA,19082,6
42,PA,19083,1
42,PA,19083,2
42,PA,19083,3
42,PA,19083,4
42,PA,19083,5
42,PA,19083,6
42,PA,19085,1
42,PA,19085,2
42,PA,19085,3
42,PA,19085,4
42,PA,19085,5
42,PA,19085,6
42,PA,19086,1
42,PA,19086,2
42,PA,19086,3
42,PA,19086,4
42,PA,19086,5
42,PA,19086,6
42,PA,19087,1
42,PA,19087,2
42,PA,19087,3
42,PA,19087,4
42,PA,19087,5
42,PA,19087,6
42,PA,19090,1
42,PA,19090,2
42,PA,19090,3
42,PA,19090,4
42,PA,19090,5
42,PA,19090,6
42,PA,19094,1
42,PA,19094,2
42,PA,19094,3
42,PA,19094,4
42,PA,19094,5
42,PA,19094,6
42,PA,19095,1
42,PA,19095,2
42,PA,19095,3
42,PA,19095,4
42,PA,19095,5
42,PA,19095,6
42,PA,19096,1
42,PA,19096,2
42,PA,19096,3
42,PA,19096,4
42,PA,19096,5
42,PA,19096,6
42,PA,19102,1
42,PA,19102,2
42,PA,19102,3
42,PA,19102,4
42,PA,19102,5
42,PA,19102,6
42,PA,19103,1
42,PA,19103,2
42,PA,19103,3
42,PA,19103,4
42,PA,19103,5
42,PA,19103,6
42,PA,19104,1
42,PA,19104,2
42,PA,19104,3
42,PA,19104,4
42,PA,19104,5
42,PA,19104,6
42,PA,19106,1
42,PA,19106,2
42,PA,19106,3
42,PA,19106,4
42,PA,19106,5
42,PA,19106,6
42,PA,19107,1
42,PA,19107,2
42,PA,19107,3
42,PA,19107,4
42,PA,19107,5
42,PA,19107,6
42,PA,19111,1
42,PA,19111,2
42,PA,19111,3
42,PA,19111,4
42,PA,19111,5
42,PA,19111,6
42,PA,19114,1
42,PA,19114,2
42,PA,19114,3
42,PA,19114,4
42,PA,19114,5
42,PA,19114,6
42,PA,19115,1
42,PA,19115,2
42,PA,19115,3
42,PA,19115,4
42,PA,19115,5
42,PA,19115,6
42,PA,19116,1
42,PA,19116,2
42,PA,19116,3
42,PA,19116,4
42,PA,19116,5
42,PA,19116,6
42,PA,19118,1
42,PA,19118,2
42,PA,19118,3
42,PA,19118,4
42,PA,19118,5
42,PA,19118,6
42,PA,19119,1
42,PA,19119,2
42,PA,19119,3
42,PA,19119,4
42,PA,19119,5
42,PA,19119,6
42,PA,19120,1
42,PA,19120,2
42,PA,19120,3
42,PA,19120,4
42,PA,19120,5
42,PA,19120,6
42,PA,19121,1
42,PA,19121,2
42,PA,19121,3
42,PA,19121,4
42,PA,19121,5
42,PA,19121,6
42,PA,19122,1
42,PA,19122,2
42,PA,19122,3
42,PA,19122,4
42,PA,19122,5
42,PA,19122,6
42,PA,19123,1
42,PA,19123,2
42,PA,19123,3
42,PA,19123,4
42,PA,19123,5
42,PA,19123,6
42,PA,19124,1
42,PA,19124,2
42,PA,19124,3
42,PA,19124,4
42,PA,19124,5
42,PA,19124,6
42,PA,19125,1
42,PA,19125,2
42,PA,19125,3
42,PA,19125,4
42,PA,19125,5
42,PA,19125,6
42,PA,19126,1
42,PA,19126,2
42,PA,19126,3
42,PA,19126,4
42,PA,19126,5
42,PA,19126,6
42,PA,19127,1
42,PA,19127,2
42,PA,19127,3
42,PA,19127,4
42,PA,19127,5
42,PA,19127,6
42,PA,19128,1
42,PA,19128,2
42,PA,19128,3
42,PA,19128,4
42,PA,19128,5
42,PA,19128,6
42,PA,19129,1
42,PA,19129,2
42,PA,19129,3
42,PA,19129,4
42,PA,19129,5
42,PA,19129,6
42,PA,19130,1
42,PA,19130,2
42,PA,19130,3
42,PA,19130,4
42,PA,19130,5
42,PA,19130,6
42,PA,19131,1
42,PA,19131,2
42,PA,19131,3
42,PA,19131,4
42,PA,19131,5
42,PA,19131,6
42,PA,19132,1
42,PA,19132,2
42,PA,19132,3
42,PA,19132,4
42,PA,19132,5
42,PA,19132,6
42,PA,19133,1
42,PA,19133,2
42,PA,19133,3
42,PA,19133,4
42,PA,19133,5
42,PA,19133,6
42,PA,19134,1
42,PA,19134,2
42,PA,19134,3
42,PA,19134,4
42,PA,19134,5
42,PA,19134,6
42,PA,19135,1
42,PA,19135,2
42,PA,19135,3
42,PA,19135,4
42,PA,19135,5
42,PA,19135,6
42,PA,19136,1
42,PA,19136,2
42,PA,19136,3
42,PA,19136,4
42,PA,19136,5
42,PA,19136,6
42,PA,19137,1
42,PA,19137,2
42,PA,19137,3
42,PA,19137,4
42,PA,19137,5
42,PA,19137,6
42,PA,19138,1
42,PA,19138,2
42,PA,19138,3
42,PA,19138,4
42,PA,19138,5
42,PA,19138,6
42,PA,19139,1
42,PA,19139,2
42,PA,19139,3
42,PA,19139,4
42,PA,19139,5
42,PA,19139,6
42,PA,19140,1
42,PA,19140,2
42,PA,19140,3
42,PA,19140,4
42,PA,19140,5
42,PA,19140,6
42,PA,19141,1
42,PA,19141,2
42,PA,19141,3
42,PA,19141,4
42,PA,19141,5
42,PA,19141,6
42,PA,19142,1
42,PA,19142,2
42,PA,19142,3
42,PA,19142,4
42,PA,19142,5
42,PA,19142,6
42,PA,19143,1
42,PA,19143,2
42,PA,19143,3
